region;statistikkvariabel;tid;Folkemengd og kvartalsvise endringar, etter region, statistikkvariabel og tid
1526 Stordal;Folketalet ved inngangen av kvartalet;2016K1;1020
1526 Stordal;Fødde;2016K1;1
1526 Stordal;Døde;2016K1;2
1526 Stordal;Fødselsoverskot;2016K1;-1
1526 Stordal;Innvandring;2016K1;1
1526 Stordal;Utvandring;2016K1;12
1526 Stordal;Innflytting, innalandsk;2016K1;5
1526 Stordal;Utflytting, innalandsk;2016K1;5
1526 Stordal;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-11
1526 Stordal;Folkevekst;2016K1;-12
1526 Stordal;Folketalet ved utgangen av kvartalet;2016K1;1008
1528 Sykkylven;Folketalet ved inngangen av kvartalet;2016K1;7675
1528 Sykkylven;Fødde;2016K1;15
1528 Sykkylven;Døde;2016K1;20
1528 Sykkylven;Fødselsoverskot;2016K1;-5
1528 Sykkylven;Innvandring;2016K1;16
1528 Sykkylven;Utvandring;2016K1;23
1528 Sykkylven;Innflytting, innalandsk;2016K1;32
1528 Sykkylven;Utflytting, innalandsk;2016K1;28
1528 Sykkylven;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-3
1528 Sykkylven;Folkevekst;2016K1;-8
1528 Sykkylven;Folketalet ved utgangen av kvartalet;2016K1;7667
1529 Skodje;Folketalet ved inngangen av kvartalet;2016K1;4620
1529 Skodje;Fødde;2016K1;20
1529 Skodje;Døde;2016K1;10
1529 Skodje;Fødselsoverskot;2016K1;10
1529 Skodje;Innvandring;2016K1;8
1529 Skodje;Utvandring;2016K1;13
1529 Skodje;Innflytting, innalandsk;2016K1;45
1529 Skodje;Utflytting, innalandsk;2016K1;48
1529 Skodje;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-8
1529 Skodje;Folkevekst;2016K1;2
1529 Skodje;Folketalet ved utgangen av kvartalet;2016K1;4622
1531 Sula;Folketalet ved inngangen av kvartalet;2016K1;8952
1531 Sula;Fødde;2016K1;37
1531 Sula;Døde;2016K1;15
1531 Sula;Fødselsoverskot;2016K1;22
1531 Sula;Innvandring;2016K1;21
1531 Sula;Utvandring;2016K1;12
1531 Sula;Innflytting, innalandsk;2016K1;65
1531 Sula;Utflytting, innalandsk;2016K1;73
1531 Sula;Nettoinnflytting, inkl. inn- og utvandring;2016K1;1
1531 Sula;Folkevekst;2016K1;23
1531 Sula;Folketalet ved utgangen av kvartalet;2016K1;8975
1532 Giske;Folketalet ved inngangen av kvartalet;2016K1;8094
1532 Giske;Fødde;2016K1;24
1532 Giske;Døde;2016K1;15
1532 Giske;Fødselsoverskot;2016K1;9
1532 Giske;Innvandring;2016K1;17
1532 Giske;Utvandring;2016K1;17
1532 Giske;Innflytting, innalandsk;2016K1;96
1532 Giske;Utflytting, innalandsk;2016K1;75
1532 Giske;Nettoinnflytting, inkl. inn- og utvandring;2016K1;21
1532 Giske;Folkevekst;2016K1;30
1532 Giske;Folketalet ved utgangen av kvartalet;2016K1;8124
1534 Haram;Folketalet ved inngangen av kvartalet;2016K1;9200
1534 Haram;Fødde;2016K1;29
1534 Haram;Døde;2016K1;24
1534 Haram;Fødselsoverskot;2016K1;5
1534 Haram;Innvandring;2016K1;34
1534 Haram;Utvandring;2016K1;27
1534 Haram;Innflytting, innalandsk;2016K1;67
1534 Haram;Utflytting, innalandsk;2016K1;58
1534 Haram;Nettoinnflytting, inkl. inn- og utvandring;2016K1;16
1534 Haram;Folkevekst;2016K1;21
1534 Haram;Folketalet ved utgangen av kvartalet;2016K1;9221
1535 Vestnes;Folketalet ved inngangen av kvartalet;2016K1;6611
1535 Vestnes;Fødde;2016K1;16
1535 Vestnes;Døde;2016K1;17
1535 Vestnes;Fødselsoverskot;2016K1;-1
1535 Vestnes;Innvandring;2016K1;13
1535 Vestnes;Utvandring;2016K1;6
1535 Vestnes;Innflytting, innalandsk;2016K1;34
1535 Vestnes;Utflytting, innalandsk;2016K1;61
1535 Vestnes;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-20
1535 Vestnes;Folkevekst;2016K1;-21
1535 Vestnes;Folketalet ved utgangen av kvartalet;2016K1;6590
1539 Rauma;Folketalet ved inngangen av kvartalet;2016K1;7492
1539 Rauma;Fødde;2016K1;15
1539 Rauma;Døde;2016K1;25
1539 Rauma;Fødselsoverskot;2016K1;-10
1539 Rauma;Innvandring;2016K1;11
1539 Rauma;Utvandring;2016K1;9
1539 Rauma;Innflytting, innalandsk;2016K1;51
1539 Rauma;Utflytting, innalandsk;2016K1;41
1539 Rauma;Nettoinnflytting, inkl. inn- og utvandring;2016K1;12
1539 Rauma;Folkevekst;2016K1;2
1539 Rauma;Folketalet ved utgangen av kvartalet;2016K1;7494
1543 Nesset;Folketalet ved inngangen av kvartalet;2016K1;2970
1543 Nesset;Fødde;2016K1;9
1543 Nesset;Døde;2016K1;8
1543 Nesset;Fødselsoverskot;2016K1;1
1543 Nesset;Innvandring;2016K1;7
1543 Nesset;Utvandring;2016K1;6
1543 Nesset;Innflytting, innalandsk;2016K1;30
1543 Nesset;Utflytting, innalandsk;2016K1;38
1543 Nesset;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-7
1543 Nesset;Folkevekst;2016K1;-6
1543 Nesset;Folketalet ved utgangen av kvartalet;2016K1;2964
1545 Midsund;Folketalet ved inngangen av kvartalet;2016K1;2088
1545 Midsund;Fødde;2016K1;3
1545 Midsund;Døde;2016K1;6
1545 Midsund;Fødselsoverskot;2016K1;-3
1545 Midsund;Innvandring;2016K1;3
1545 Midsund;Utvandring;2016K1;2
1545 Midsund;Innflytting, innalandsk;2016K1;6
1545 Midsund;Utflytting, innalandsk;2016K1;18
1545 Midsund;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-11
1545 Midsund;Folkevekst;2016K1;-14
1545 Midsund;Folketalet ved utgangen av kvartalet;2016K1;2074
1546 Sandøy;Folketalet ved inngangen av kvartalet;2016K1;1270
1546 Sandøy;Fødde;2016K1;2
1546 Sandøy;Døde;2016K1;4
1546 Sandøy;Fødselsoverskot;2016K1;-2
1546 Sandøy;Innvandring;2016K1;3
1546 Sandøy;Utvandring;2016K1;1
1546 Sandøy;Innflytting, innalandsk;2016K1;8
1546 Sandøy;Utflytting, innalandsk;2016K1;11
1546 Sandøy;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-1
1546 Sandøy;Folkevekst;2016K1;-3
1546 Sandøy;Folketalet ved utgangen av kvartalet;2016K1;1267
1547 Aukra;Folketalet ved inngangen av kvartalet;2016K1;3518
1547 Aukra;Fødde;2016K1;4
1547 Aukra;Døde;2016K1;6
1547 Aukra;Fødselsoverskot;2016K1;-2
1547 Aukra;Innvandring;2016K1;4
1547 Aukra;Utvandring;2016K1;2
1547 Aukra;Innflytting, innalandsk;2016K1;37
1547 Aukra;Utflytting, innalandsk;2016K1;29
1547 Aukra;Nettoinnflytting, inkl. inn- og utvandring;2016K1;10
1547 Aukra;Folkevekst;2016K1;8
1547 Aukra;Folketalet ved utgangen av kvartalet;2016K1;3526
1548 Fræna;Folketalet ved inngangen av kvartalet;2016K1;9717
1548 Fræna;Fødde;2016K1;37
1548 Fræna;Døde;2016K1;13
1548 Fræna;Fødselsoverskot;2016K1;24
1548 Fræna;Innvandring;2016K1;23
1548 Fræna;Utvandring;2016K1;20
1548 Fræna;Innflytting, innalandsk;2016K1;75
1548 Fræna;Utflytting, innalandsk;2016K1;74
1548 Fræna;Nettoinnflytting, inkl. inn- og utvandring;2016K1;4
1548 Fræna;Folkevekst;2016K1;28
1548 Fræna;Folketalet ved utgangen av kvartalet;2016K1;9745
1551 Eide;Folketalet ved inngangen av kvartalet;2016K1;3467
1551 Eide;Fødde;2016K1;15
1551 Eide;Døde;2016K1;11
1551 Eide;Fødselsoverskot;2016K1;4
1551 Eide;Innvandring;2016K1;3
1551 Eide;Utvandring;2016K1;7
1551 Eide;Innflytting, innalandsk;2016K1;31
1551 Eide;Utflytting, innalandsk;2016K1;25
1551 Eide;Nettoinnflytting, inkl. inn- og utvandring;2016K1;2
1551 Eide;Folkevekst;2016K1;6
1551 Eide;Folketalet ved utgangen av kvartalet;2016K1;3473
1554 Averøy;Folketalet ved inngangen av kvartalet;2016K1;5826
1554 Averøy;Fødde;2016K1;10
1554 Averøy;Døde;2016K1;21
1554 Averøy;Fødselsoverskot;2016K1;-11
1554 Averøy;Innvandring;2016K1;17
1554 Averøy;Utvandring;2016K1;5
1554 Averøy;Innflytting, innalandsk;2016K1;56
1554 Averøy;Utflytting, innalandsk;2016K1;54
1554 Averøy;Nettoinnflytting, inkl. inn- og utvandring;2016K1;14
1554 Averøy;Folkevekst;2016K1;3
1554 Averøy;Folketalet ved utgangen av kvartalet;2016K1;5829
1557 Gjemnes;Folketalet ved inngangen av kvartalet;2016K1;2593
1557 Gjemnes;Fødde;2016K1;8
1557 Gjemnes;Døde;2016K1;6
1557 Gjemnes;Fødselsoverskot;2016K1;2
1557 Gjemnes;Innvandring;2016K1;3
1557 Gjemnes;Utvandring;2016K1;6
1557 Gjemnes;Innflytting, innalandsk;2016K1;27
1557 Gjemnes;Utflytting, innalandsk;2016K1;20
1557 Gjemnes;Nettoinnflytting, inkl. inn- og utvandring;2016K1;4
1557 Gjemnes;Folkevekst;2016K1;6
1557 Gjemnes;Folketalet ved utgangen av kvartalet;2016K1;2599
1560 Tingvoll;Folketalet ved inngangen av kvartalet;2016K1;3103
1560 Tingvoll;Fødde;2016K1;8
1560 Tingvoll;Døde;2016K1;9
1560 Tingvoll;Fødselsoverskot;2016K1;-1
1560 Tingvoll;Innvandring;2016K1;12
1560 Tingvoll;Utvandring;2016K1;3
1560 Tingvoll;Innflytting, innalandsk;2016K1;23
1560 Tingvoll;Utflytting, innalandsk;2016K1;43
1560 Tingvoll;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-11
1560 Tingvoll;Folkevekst;2016K1;-12
1560 Tingvoll;Folketalet ved utgangen av kvartalet;2016K1;3091
1563 Sunndal;Folketalet ved inngangen av kvartalet;2016K1;7160
1563 Sunndal;Fødde;2016K1;10
1563 Sunndal;Døde;2016K1;23
1563 Sunndal;Fødselsoverskot;2016K1;-13
1563 Sunndal;Innvandring;2016K1;43
1563 Sunndal;Utvandring;2016K1;1
1563 Sunndal;Innflytting, innalandsk;2016K1;28
1563 Sunndal;Utflytting, innalandsk;2016K1;74
1563 Sunndal;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-4
1563 Sunndal;Folkevekst;2016K1;-17
1563 Sunndal;Folketalet ved utgangen av kvartalet;2016K1;7143
1566 Surnadal;Folketalet ved inngangen av kvartalet;2016K1;5969
1566 Surnadal;Fødde;2016K1;17
1566 Surnadal;Døde;2016K1;21
1566 Surnadal;Fødselsoverskot;2016K1;-4
1566 Surnadal;Innvandring;2016K1;6
1566 Surnadal;Utvandring;2016K1;9
1566 Surnadal;Innflytting, innalandsk;2016K1;34
1566 Surnadal;Utflytting, innalandsk;2016K1;34
1566 Surnadal;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-3
1566 Surnadal;Folkevekst;2016K1;-7
1566 Surnadal;Folketalet ved utgangen av kvartalet;2016K1;5962
1567 Rindal;Folketalet ved inngangen av kvartalet;2016K1;2036
1567 Rindal;Fødde;2016K1;4
1567 Rindal;Døde;2016K1;5
1567 Rindal;Fødselsoverskot;2016K1;-1
1567 Rindal;Innvandring;2016K1;0
1567 Rindal;Utvandring;2016K1;3
1567 Rindal;Innflytting, innalandsk;2016K1;13
1567 Rindal;Utflytting, innalandsk;2016K1;17
1567 Rindal;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-7
1567 Rindal;Folkevekst;2016K1;-8
1567 Rindal;Folketalet ved utgangen av kvartalet;2016K1;2028
1571 Halsa;Folketalet ved inngangen av kvartalet;2016K1;1547
1571 Halsa;Fødde;2016K1;2
1571 Halsa;Døde;2016K1;4
1571 Halsa;Fødselsoverskot;2016K1;-2
1571 Halsa;Innvandring;2016K1;4
1571 Halsa;Utvandring;2016K1;0
1571 Halsa;Innflytting, innalandsk;2016K1;29
1571 Halsa;Utflytting, innalandsk;2016K1;17
1571 Halsa;Nettoinnflytting, inkl. inn- og utvandring;2016K1;16
1571 Halsa;Folkevekst;2016K1;14
1571 Halsa;Folketalet ved utgangen av kvartalet;2016K1;1561
1573 Smøla;Folketalet ved inngangen av kvartalet;2016K1;2141
1573 Smøla;Fødde;2016K1;2
1573 Smøla;Døde;2016K1;4
1573 Smøla;Fødselsoverskot;2016K1;-2
1573 Smøla;Innvandring;2016K1;4
1573 Smøla;Utvandring;2016K1;12
1573 Smøla;Innflytting, innalandsk;2016K1;12
1573 Smøla;Utflytting, innalandsk;2016K1;15
1573 Smøla;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-11
1573 Smøla;Folkevekst;2016K1;-13
1573 Smøla;Folketalet ved utgangen av kvartalet;2016K1;2128
1576 Aure;Folketalet ved inngangen av kvartalet;2016K1;3536
1576 Aure;Fødde;2016K1;6
1576 Aure;Døde;2016K1;5
1576 Aure;Fødselsoverskot;2016K1;1
1576 Aure;Innvandring;2016K1;2
1576 Aure;Utvandring;2016K1;5
1576 Aure;Innflytting, innalandsk;2016K1;30
1576 Aure;Utflytting, innalandsk;2016K1;16
1576 Aure;Nettoinnflytting, inkl. inn- og utvandring;2016K1;11
1576 Aure;Folkevekst;2016K1;12
1576 Aure;Folketalet ved utgangen av kvartalet;2016K1;3548
1601 Trondheim;Folketalet ved inngangen av kvartalet;2016K1;187353
1601 Trondheim;Fødde;2016K1;566
1601 Trondheim;Døde;2016K1;329
1601 Trondheim;Fødselsoverskot;2016K1;237
1601 Trondheim;Innvandring;2016K1;546
1601 Trondheim;Utvandring;2016K1;412
1601 Trondheim;Innflytting, innalandsk;2016K1;1596
1601 Trondheim;Utflytting, innalandsk;2016K1;1369
1601 Trondheim;Nettoinnflytting, inkl. inn- og utvandring;2016K1;361
1601 Trondheim;Folkevekst;2016K1;598
1601 Trondheim;Folketalet ved utgangen av kvartalet;2016K1;187951
1612 Hemne;Folketalet ved inngangen av kvartalet;2016K1;4260
1612 Hemne;Fødde;2016K1;19
1612 Hemne;Døde;2016K1;15
1612 Hemne;Fødselsoverskot;2016K1;4
1612 Hemne;Innvandring;2016K1;23
1612 Hemne;Utvandring;2016K1;6
1612 Hemne;Innflytting, innalandsk;2016K1;27
1612 Hemne;Utflytting, innalandsk;2016K1;64
1612 Hemne;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-20
1612 Hemne;Folkevekst;2016K1;-16
1612 Hemne;Folketalet ved utgangen av kvartalet;2016K1;4244
1613 Snillfjord;Folketalet ved inngangen av kvartalet;2016K1;978
1613 Snillfjord;Fødde;2016K1;3
1613 Snillfjord;Døde;2016K1;0
1613 Snillfjord;Fødselsoverskot;2016K1;3
1613 Snillfjord;Innvandring;2016K1;2
1613 Snillfjord;Utvandring;2016K1;0
1613 Snillfjord;Innflytting, innalandsk;2016K1;9
1613 Snillfjord;Utflytting, innalandsk;2016K1;19
1613 Snillfjord;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-8
1613 Snillfjord;Folkevekst;2016K1;-5
1613 Snillfjord;Folketalet ved utgangen av kvartalet;2016K1;973
1617 Hitra;Folketalet ved inngangen av kvartalet;2016K1;4622
1617 Hitra;Fødde;2016K1;14
1617 Hitra;Døde;2016K1;14
1617 Hitra;Fødselsoverskot;2016K1;0
1617 Hitra;Innvandring;2016K1;19
1617 Hitra;Utvandring;2016K1;17
1617 Hitra;Innflytting, innalandsk;2016K1;57
1617 Hitra;Utflytting, innalandsk;2016K1;48
1617 Hitra;Nettoinnflytting, inkl. inn- og utvandring;2016K1;11
1617 Hitra;Folkevekst;2016K1;11
1617 Hitra;Folketalet ved utgangen av kvartalet;2016K1;4633
1620 Frøya;Folketalet ved inngangen av kvartalet;2016K1;4799
1620 Frøya;Fødde;2016K1;12
1620 Frøya;Døde;2016K1;12
1620 Frøya;Fødselsoverskot;2016K1;0
1620 Frøya;Innvandring;2016K1;38
1620 Frøya;Utvandring;2016K1;21
1620 Frøya;Innflytting, innalandsk;2016K1;41
1620 Frøya;Utflytting, innalandsk;2016K1;38
1620 Frøya;Nettoinnflytting, inkl. inn- og utvandring;2016K1;20
1620 Frøya;Folkevekst;2016K1;20
1620 Frøya;Folketalet ved utgangen av kvartalet;2016K1;4819
1621 Ørland;Folketalet ved inngangen av kvartalet;2016K1;5209
1621 Ørland;Fødde;2016K1;9
1621 Ørland;Døde;2016K1;10
1621 Ørland;Fødselsoverskot;2016K1;-1
1621 Ørland;Innvandring;2016K1;11
1621 Ørland;Utvandring;2016K1;6
1621 Ørland;Innflytting, innalandsk;2016K1;70
1621 Ørland;Utflytting, innalandsk;2016K1;46
1621 Ørland;Nettoinnflytting, inkl. inn- og utvandring;2016K1;29
1621 Ørland;Folkevekst;2016K1;28
1621 Ørland;Folketalet ved utgangen av kvartalet;2016K1;5237
1622 Agdenes;Folketalet ved inngangen av kvartalet;2016K1;1733
1622 Agdenes;Fødde;2016K1;7
1622 Agdenes;Døde;2016K1;5
1622 Agdenes;Fødselsoverskot;2016K1;2
1622 Agdenes;Innvandring;2016K1;1
1622 Agdenes;Utvandring;2016K1;2
1622 Agdenes;Innflytting, innalandsk;2016K1;6
1622 Agdenes;Utflytting, innalandsk;2016K1;7
1622 Agdenes;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-2
1622 Agdenes;Folkevekst;2016K1;0
1622 Agdenes;Folketalet ved utgangen av kvartalet;2016K1;1733
1624 Rissa;Folketalet ved inngangen av kvartalet;2016K1;6644
1624 Rissa;Fødde;2016K1;13
1624 Rissa;Døde;2016K1;29
1624 Rissa;Fødselsoverskot;2016K1;-16
1624 Rissa;Innvandring;2016K1;9
1624 Rissa;Utvandring;2016K1;11
1624 Rissa;Innflytting, innalandsk;2016K1;47
1624 Rissa;Utflytting, innalandsk;2016K1;50
1624 Rissa;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-5
1624 Rissa;Folkevekst;2016K1;-21
1624 Rissa;Folketalet ved utgangen av kvartalet;2016K1;6623
1627 Bjugn;Folketalet ved inngangen av kvartalet;2016K1;4779
1627 Bjugn;Fødde;2016K1;10
1627 Bjugn;Døde;2016K1;12
1627 Bjugn;Fødselsoverskot;2016K1;-2
1627 Bjugn;Innvandring;2016K1;4
1627 Bjugn;Utvandring;2016K1;2
1627 Bjugn;Innflytting, innalandsk;2016K1;46
1627 Bjugn;Utflytting, innalandsk;2016K1;40
1627 Bjugn;Nettoinnflytting, inkl. inn- og utvandring;2016K1;8
1627 Bjugn;Folkevekst;2016K1;6
1627 Bjugn;Folketalet ved utgangen av kvartalet;2016K1;4785
1630 Åfjord;Folketalet ved inngangen av kvartalet;2016K1;3272
1630 Åfjord;Fødde;2016K1;4
1630 Åfjord;Døde;2016K1;12
1630 Åfjord;Fødselsoverskot;2016K1;-8
1630 Åfjord;Innvandring;2016K1;4
1630 Åfjord;Utvandring;2016K1;4
1630 Åfjord;Innflytting, innalandsk;2016K1;19
1630 Åfjord;Utflytting, innalandsk;2016K1;11
1630 Åfjord;Nettoinnflytting, inkl. inn- og utvandring;2016K1;8
1630 Åfjord;Folkevekst;2016K1;0
1630 Åfjord;Folketalet ved utgangen av kvartalet;2016K1;3272
1632 Roan;Folketalet ved inngangen av kvartalet;2016K1;961
1632 Roan;Fødde;2016K1;4
1632 Roan;Døde;2016K1;4
1632 Roan;Fødselsoverskot;2016K1;0
1632 Roan;Innvandring;2016K1;2
1632 Roan;Utvandring;2016K1;2
1632 Roan;Innflytting, innalandsk;2016K1;5
1632 Roan;Utflytting, innalandsk;2016K1;9
1632 Roan;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-4
1632 Roan;Folkevekst;2016K1;-4
1632 Roan;Folketalet ved utgangen av kvartalet;2016K1;957
1633 Osen;Folketalet ved inngangen av kvartalet;2016K1;976
1633 Osen;Fødde;2016K1;4
1633 Osen;Døde;2016K1;6
1633 Osen;Fødselsoverskot;2016K1;-2
1633 Osen;Innvandring;2016K1;1
1633 Osen;Utvandring;2016K1;0
1633 Osen;Innflytting, innalandsk;2016K1;2
1633 Osen;Utflytting, innalandsk;2016K1;5
1633 Osen;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-2
1633 Osen;Folkevekst;2016K1;-4
1633 Osen;Folketalet ved utgangen av kvartalet;2016K1;972
1634 Oppdal;Folketalet ved inngangen av kvartalet;2016K1;6886
1634 Oppdal;Fødde;2016K1;15
1634 Oppdal;Døde;2016K1;14
1634 Oppdal;Fødselsoverskot;2016K1;1
1634 Oppdal;Innvandring;2016K1;12
1634 Oppdal;Utvandring;2016K1;1
1634 Oppdal;Innflytting, innalandsk;2016K1;48
1634 Oppdal;Utflytting, innalandsk;2016K1;48
1634 Oppdal;Nettoinnflytting, inkl. inn- og utvandring;2016K1;11
1634 Oppdal;Folkevekst;2016K1;12
1634 Oppdal;Folketalet ved utgangen av kvartalet;2016K1;6898
1635 Rennebu;Folketalet ved inngangen av kvartalet;2016K1;2562
1635 Rennebu;Fødde;2016K1;4
1635 Rennebu;Døde;2016K1;8
1635 Rennebu;Fødselsoverskot;2016K1;-4
1635 Rennebu;Innvandring;2016K1;0
1635 Rennebu;Utvandring;2016K1;0
1635 Rennebu;Innflytting, innalandsk;2016K1;26
1635 Rennebu;Utflytting, innalandsk;2016K1;30
1635 Rennebu;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-4
1635 Rennebu;Folkevekst;2016K1;-8
1635 Rennebu;Folketalet ved utgangen av kvartalet;2016K1;2554
1636 Meldal;Folketalet ved inngangen av kvartalet;2016K1;3954
1636 Meldal;Fødde;2016K1;12
1636 Meldal;Døde;2016K1;13
1636 Meldal;Fødselsoverskot;2016K1;-1
1636 Meldal;Innvandring;2016K1;1
1636 Meldal;Utvandring;2016K1;2
1636 Meldal;Innflytting, innalandsk;2016K1;43
1636 Meldal;Utflytting, innalandsk;2016K1;27
1636 Meldal;Nettoinnflytting, inkl. inn- og utvandring;2016K1;15
1636 Meldal;Folkevekst;2016K1;14
1636 Meldal;Folketalet ved utgangen av kvartalet;2016K1;3968
1638 Orkdal;Folketalet ved inngangen av kvartalet;2016K1;11779
1638 Orkdal;Fødde;2016K1;18
1638 Orkdal;Døde;2016K1;42
1638 Orkdal;Fødselsoverskot;2016K1;-24
1638 Orkdal;Innvandring;2016K1;35
1638 Orkdal;Utvandring;2016K1;10
1638 Orkdal;Innflytting, innalandsk;2016K1;102
1638 Orkdal;Utflytting, innalandsk;2016K1;88
1638 Orkdal;Nettoinnflytting, inkl. inn- og utvandring;2016K1;39
1638 Orkdal;Folkevekst;2016K1;15
1638 Orkdal;Folketalet ved utgangen av kvartalet;2016K1;11794
1640 Røros;Folketalet ved inngangen av kvartalet;2016K1;5635
1640 Røros;Fødde;2016K1;17
1640 Røros;Døde;2016K1;19
1640 Røros;Fødselsoverskot;2016K1;-2
1640 Røros;Innvandring;2016K1;15
1640 Røros;Utvandring;2016K1;15
1640 Røros;Innflytting, innalandsk;2016K1;40
1640 Røros;Utflytting, innalandsk;2016K1;45
1640 Røros;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-5
1640 Røros;Folkevekst;2016K1;-7
1640 Røros;Folketalet ved utgangen av kvartalet;2016K1;5628
1644 Holtålen;Folketalet ved inngangen av kvartalet;2016K1;2031
1644 Holtålen;Fødde;2016K1;1
1644 Holtålen;Døde;2016K1;9
1644 Holtålen;Fødselsoverskot;2016K1;-8
1644 Holtålen;Innvandring;2016K1;1
1644 Holtålen;Utvandring;2016K1;2
1644 Holtålen;Innflytting, innalandsk;2016K1;15
1644 Holtålen;Utflytting, innalandsk;2016K1;11
1644 Holtålen;Nettoinnflytting, inkl. inn- og utvandring;2016K1;3
1644 Holtålen;Folkevekst;2016K1;-5
1644 Holtålen;Folketalet ved utgangen av kvartalet;2016K1;2026
1648 Midtre Gauldal;Folketalet ved inngangen av kvartalet;2016K1;6298
1648 Midtre Gauldal;Fødde;2016K1;19
1648 Midtre Gauldal;Døde;2016K1;19
1648 Midtre Gauldal;Fødselsoverskot;2016K1;0
1648 Midtre Gauldal;Innvandring;2016K1;17
1648 Midtre Gauldal;Utvandring;2016K1;18
1648 Midtre Gauldal;Innflytting, innalandsk;2016K1;40
1648 Midtre Gauldal;Utflytting, innalandsk;2016K1;51
1648 Midtre Gauldal;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-12
1648 Midtre Gauldal;Folkevekst;2016K1;-12
1648 Midtre Gauldal;Folketalet ved utgangen av kvartalet;2016K1;6286
1653 Melhus;Folketalet ved inngangen av kvartalet;2016K1;16096
1653 Melhus;Fødde;2016K1;57
1653 Melhus;Døde;2016K1;21
1653 Melhus;Fødselsoverskot;2016K1;36
1653 Melhus;Innvandring;2016K1;15
1653 Melhus;Utvandring;2016K1;22
1653 Melhus;Innflytting, innalandsk;2016K1;170
1653 Melhus;Utflytting, innalandsk;2016K1;162
1653 Melhus;Nettoinnflytting, inkl. inn- og utvandring;2016K1;1
1653 Melhus;Folkevekst;2016K1;37
1653 Melhus;Folketalet ved utgangen av kvartalet;2016K1;16133
1657 Skaun;Folketalet ved inngangen av kvartalet;2016K1;7755
1657 Skaun;Fødde;2016K1;32
1657 Skaun;Døde;2016K1;19
1657 Skaun;Fødselsoverskot;2016K1;13
1657 Skaun;Innvandring;2016K1;6
1657 Skaun;Utvandring;2016K1;1
1657 Skaun;Innflytting, innalandsk;2016K1;79
1657 Skaun;Utflytting, innalandsk;2016K1;76
1657 Skaun;Nettoinnflytting, inkl. inn- og utvandring;2016K1;8
1657 Skaun;Folkevekst;2016K1;21
1657 Skaun;Folketalet ved utgangen av kvartalet;2016K1;7776
1662 Klæbu;Folketalet ved inngangen av kvartalet;2016K1;6067
1662 Klæbu;Fødde;2016K1;13
1662 Klæbu;Døde;2016K1;3
1662 Klæbu;Fødselsoverskot;2016K1;10
1662 Klæbu;Innvandring;2016K1;4
1662 Klæbu;Utvandring;2016K1;5
1662 Klæbu;Innflytting, innalandsk;2016K1;58
1662 Klæbu;Utflytting, innalandsk;2016K1;63
1662 Klæbu;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-6
1662 Klæbu;Folkevekst;2016K1;4
1662 Klæbu;Folketalet ved utgangen av kvartalet;2016K1;6071
1663 Malvik;Folketalet ved inngangen av kvartalet;2016K1;13738
1663 Malvik;Fødde;2016K1;32
1663 Malvik;Døde;2016K1;14
1663 Malvik;Fødselsoverskot;2016K1;18
1663 Malvik;Innvandring;2016K1;15
1663 Malvik;Utvandring;2016K1;17
1663 Malvik;Innflytting, innalandsk;2016K1;146
1663 Malvik;Utflytting, innalandsk;2016K1;168
1663 Malvik;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-24
1663 Malvik;Folkevekst;2016K1;-6
1663 Malvik;Folketalet ved utgangen av kvartalet;2016K1;13732
1664 Selbu;Folketalet ved inngangen av kvartalet;2016K1;4132
1664 Selbu;Fødde;2016K1;5
